,word,transcript,neighbours
2257,"['к', 'н', 'и', 'г', 'у']","['k', ""n'"", 'i', 'g', 'u']","[['k', ""n'"", 'i', ""g'"", 'i'], ['k', ""n'"", 'i', ""g'"", 'i'], ['k', ""n'"", 'i', 'k']]"
2258,"['к', 'н', 'и', 'ж', 'е', 'к']","['k', ""n'"", 'i', 'zh', 'y', 'k']",[]
2259,"['к', 'н', 'и', 'ж', 'е', 'ч', 'к', 'и']","['k', ""n'"", 'i', 'zh', 'y', 'ch', ""k'"", 'i']",[]
2260,"['к', 'н', 'и', 'ж', 'е', 'ч', 'к', 'о', 'й']","['k', ""n'"", 'i', 'zh', 'y', 'ch', 'k', 'a', 'j']",[]
2261,"['к', 'н', 'и', 'ж', 'к', 'а', 'х']","['k', ""n'"", 'i', 'sh', 'k', 'a', 'h']",[]
2262,"['к', 'н', 'и', 'ж', 'н', 'о', 'м']","['k', ""n'"", 'i', 'zh', 'n', 'a', 'm']",[]
2263,"['к', 'н', 'и', 'ж', 'н', 'ы', 'й']","['k', ""n'"", 'i', 'zh', 'n', 'y', 'j']",[]
2264,"['к', 'н', 'я', 'з', 'ь']","['k', ""n'"", 'a', ""s'""]","[['k', ""n'"", 'a', ""z'"", 'i']]"
2265,"['к', 'н', 'я', 'з', 'я']","['k', ""n'"", 'a', ""z'"", 'i']","[['k', ""n'"", 'a', ""s'""]]"
2266,"['к', 'о', 'в', 'б', 'о', 'й', 'к', 'е']","['k', 'a', 'v', 'b', 'o', 'j', ""k'"", 'i']",[]
2267,"['к', 'о', 'в', 'е', 'р']","['k', 'a', ""v'"", 'o', 'r']",[]
2268,"['к', 'о', 'г', 'д', 'а', 'н', 'и', 'б', 'у', 'д', 'ь']","['k', 'a', 'g', 'd', 'a', ""n'"", 'i', 'b', 'u', ""d'""]",[]
2269,"['к', 'о', 'г', 'д', 'а', 'т', 'о']","['k', 'a', 'g', 'd', 'a', 't', 'a']",[]
2270,"['к', 'о', 'г', 'о', 'н', 'и', 'б', 'у', 'д', 'ь']","['k', 'a', 'v', 'o', ""n'"", 'i', 'b', 'u', ""t'""]",[]
2271,"['к', 'о', 'г', 'о', 'т', 'о']","['k', 'a', 'v', 'o', 't', 'a']",[]
2272,"['к', 'о', 'г', 'о', 'н', 'и', 'б', 'у', 'д', 'ь']","['k', 'a', 'v', 'o', ""n'"", 'i', 'b', 'u', ""t'""]",[]
2273,"['к', 'о', 'е', 'к', 'а', 'к', 'и', 'е']","['k', 'o', 'j', 'i', 'k', 'a', ""k'"", 'i', 'j', 'i']",[]
2274,"['к', 'о', 'е', 'ч', 'е', 'г', 'о']","['k', 'o', 'i', 'ch', 'i', 'v', 'o']",[]
2275,"['к', 'о', 'ж', 'а']","['k', 'o', 'zh', 'a']","[['k', 'o', 'zh', 'y'], ['k', 'o', 'zh', 'u']]"
2276,"['к', 'о', 'ж', 'а', 'н', 'ы', 'х']","['k', 'o', 'zh', 'a', 'n', 'y', 'h']",[]
2277,"['к', 'о', 'ж', 'е', 'в', 'е', 'н', 'н', 'и', 'к', 'о', 'м']","['k', 'a', 'zh', 'e', ""v'"", 'i', ""n'"", 'i', 'k', 'a', 'm']",[]
2278,"['к', 'о', 'ж', 'е', 'й']","['k', 'o', 'zh', 'y', 'j']",[]
2279,"['к', 'о', 'ж', 'и']","['k', 'o', 'zh', 'y']","[['k', 'o', 'zh', 'u'], ['k', 'o', 'zh', 'a']]"
2280,"['к', 'о', 'ж', 'у']","['k', 'o', 'zh', 'u']","[['k', 'o', 'zh', 'y'], ['k', 'o', 'zh', 'a']]"
2281,"['к', 'о', 'з', 'л', 'а', 'х']","['k', 'o', 'z', 'l', 'a', 'h']",[]
2282,"['к', 'о', 'з', 'л', 'о', 'в', 'е']","['k', 'a', 'z', 'l', 'o', ""v'"", 'i']",[]
2283,"['к', 'о', 'л']","['k', 'o', 'l']","[['u', 'k', 'o', 'l'], ['m', 'o', 'l'], ['p', 'o', 'l']]"
2284,"['к', 'о', 'л', 'е', 'б', 'а', 'н', 'и', 'й']","['k', 'a', ""l'"", 'i', 'b', 'a', ""n'"", 'i', 'j']",[]
2285,"['к', 'о', 'л', 'е', 'н', 'и']","['k', 'a', ""l'"", 'e', ""n'"", 'i']","[['k', 'a', ""l'"", 'e', 'n', 'u']]"
2286,"['к', 'о', 'л', 'е', 'н', 'у']","['k', 'a', ""l'"", 'e', 'n', 'u']","[['k', 'a', ""l'"", 'e', ""n'"", 'i']]"
2287,"['к', 'о', 'л', 'е', 'н', 'я', 'х']","['k', 'a', ""l'"", 'e', ""n'"", 'i', 'h']",[]
2288,"['к', 'о', 'л', 'и', 'ч', 'е', 'с', 'т', 'в', 'о']","['k', 'a', ""l'"", 'i', 'ch', 'i', 's', 't', 'v', 'a']",[]
2289,"['к', 'о', 'л', 'о', 'м', 'е', 'н', 'с', 'к', 'о', 'е']","['k', 'a', 'l', 'o', ""m'"", 'i', 'n', 's', 'k', 'a', 'j', 'i']",[]
2290,"['к', 'о', 'л', 'о', 'н', 'к', 'у']","['k', 'a', 'l', 'o', 'n', 'k', 'u']","[['k', 'a', 'l', 'o', 'n', 'u']]"
2291,"['к', 'о', 'л', 'о', 'н', 'н', 'о', 'й']","['k', 'a', 'l', 'o', 'n', 'a', 'j']",[]
2292,"['к', 'о', 'л', 'о', 'н', 'н', 'у']","['k', 'a', 'l', 'o', 'n', 'u']","[['k', 'a', 'l', 'o', 'n', 'k', 'u']]"
2293,"['к', 'о', 'л', 'у', 'н', 'а', 'м', 'и']","['k', 'a', 'l', 'u', 'n', 'a', ""m'"", 'i']",[]
2294,"['к', 'о', 'л', 'ю', 'т', 'с', 'я']","['k', 'o', ""l'"", 'u', 'c', 'a']",[]
2295,"['к', 'о', 'л', 'я', 'с', 'к', 'и']","['k', 'a', ""l'"", 'a', 's', ""k'"", 'i']",[]
2296,"['к', 'о', 'м', 'а', 'н', 'д', 'е']","['k', 'a', 'm', 'a', ""n'"", ""d'"", 'i']","[['k', 'a', 'm', 'a', 'n', 'd', 'u']]"
2297,"['к', 'о', 'м', 'а', 'н', 'д', 'и', 'р', 'о', 'в', 'к', 'е']","['k', 'a', 'm', 'a', ""n'"", ""d'"", 'i', 'r', 'o', 'f', ""k'"", 'i']","[['k', 'a', 'm', 'a', ""n'"", ""d'"", 'i', 'r', 'o', 'f', 'k', 'u']]"
2298,"['к', 'о', 'м', 'а', 'н', 'д', 'и', 'р', 'о', 'в', 'к', 'о', 'й']","['k', 'a', 'm', 'a', ""n'"", ""d'"", 'i', 'r', 'o', 'f', 'k', 'a', 'j']",[]
2299,"['к', 'о', 'м', 'а', 'н', 'д', 'и', 'р', 'о', 'в', 'к', 'у']","['k', 'a', 'm', 'a', ""n'"", ""d'"", 'i', 'r', 'o', 'f', 'k', 'u']","[['k', 'a', 'm', 'a', ""n'"", ""d'"", 'i', 'r', 'o', 'f', ""k'"", 'i']]"
2300,"['к', 'о', 'м', 'а', 'н', 'д', 'у']","['k', 'a', 'm', 'a', 'n', 'd', 'u']","[['k', 'a', 'm', 'a', ""n'"", ""d'"", 'i']]"
2301,"['к', 'о', 'м', 'и', 'ч', 'е', 'с', 'к', 'и', 'е']","['k', 'a', ""m'"", 'i', 'ch', 'i', 's', ""k'"", 'i', 'j', 'i']",[]
2302,"['к', 'о', 'м', 'м', 'е', 'р', 'с', 'а', 'н', 'т', 'ы']","['k', 'a', ""m'"", 'i', 'r', 's', 'a', 'n', 't', 'y']",[]
2303,"['к', 'о', 'м', 'м', 'у', 'н', 'ы']","['k', 'a', 'm', 'u', 'n', 'y']",[]
2304,"['к', 'о', 'м', 'н', 'а', 'т']","['k', 'o', 'm', 'n', 'a', 't']","[['k', 'o', 'm', 'n', 'a', 't', 'u'], ['k', 'o', 'm', 'n', 'a', ""t'"", 'i'], ['k', 'o', 'm', 'n', 'a', 't', 'y'], ['k', 'o', 'm', 'n', 'a', 't', 'a']]"
2305,"['к', 'о', 'м', 'н', 'а', 'т', 'а']","['k', 'o', 'm', 'n', 'a', 't', 'a']","[['k', 'o', 'm', 'n', 'a', 't', 'y'], ['k', 'o', 'm', 'n', 'a', 't', 'a', 'h'], ['k', 'o', 'm', 'n', 'a', ""t'"", 'i'], ['k', 'o', 'm', 'n', 'a', 't'], ['k', 'o', 'm', 'n', 'a', 't', 'u']]"
2306,"['к', 'о', 'м', 'н', 'а', 'т', 'а', 'х']","['k', 'o', 'm', 'n', 'a', 't', 'a', 'h']","[['k', 'o', 'm', 'n', 'a', 't', 'a']]"
2307,"['к', 'о', 'м', 'н', 'а', 'т', 'е']","['k', 'o', 'm', 'n', 'a', ""t'"", 'i']","[['k', 'o', 'm', 'n', 'a', 't', 'u'], ['k', 'o', 'm', 'n', 'a', 't', 'y'], ['k', 'o', 'm', 'n', 'a', 't', 'a'], ['k', 'o', 'm', 'n', 'a', 't']]"
2308,"['к', 'о', 'м', 'н', 'а', 'т', 'к', 'и']","['k', 'o', 'm', 'n', 'a', 't', ""k'"", 'i']","[['k', 'o', 'm', 'n', 'a', 't', 'k', 'u']]"
2309,"['к', 'о', 'м', 'н', 'а', 'т', 'к', 'у']","['k', 'o', 'm', 'n', 'a', 't', 'k', 'u']","[['k', 'o', 'm', 'n', 'a', 't', 'u'], ['k', 'o', 'm', 'n', 'a', 't', ""k'"", 'i']]"
2310,"['к', 'о', 'м', 'н', 'а', 'т', 'у']","['k', 'o', 'm', 'n', 'a', 't', 'u']","[['k', 'o', 'm', 'n', 'a', 't', 'y'], ['k', 'o', 'm', 'n', 'a', ""t'"", 'i'], ['k', 'o', 'm', 'n', 'a', 't', 'k', 'u'], ['k', 'o', 'm', 'n', 'a', 't', 'a'], ['k', 'o', 'm', 'n', 'a', 't']]"
2311,"['к', 'о', 'м', 'н', 'а', 'т', 'ы']","['k', 'o', 'm', 'n', 'a', 't', 'y']","[['k', 'o', 'm', 'n', 'a', 't', 'u'], ['k', 'o', 'm', 'n', 'a', ""t'"", 'i'], ['k', 'o', 'm', 'n', 'a', 't', 'a'], ['k', 'o', 'm', 'n', 'a', 't']]"
2312,"['к', 'о', 'м', 'п', 'а', 'н', 'и', 'и']","['k', 'a', 'm', 'p', 'a', ""n'"", 'i', 'i']",[]
2313,"['к', 'о', 'м', 'п', 'о', 'з', 'и', 'т', 'о', 'р', 'ы']","['k', 'a', 'm', 'p', 'a', ""z'"", 'i', 't', 'a', 'r', 'y']",[]
2314,"['к', 'о', 'м', 'у', 'н', 'и', 'б', 'у', 'д', 'ь']","['k', 'a', 'm', 'u', ""n'"", 'i', 'b', 'u', ""t'""]",[]
2315,"['к', 'о', 'м', 'у', 'т', 'о']","['k', 'a', 'm', 'u', 't', 'a']",[]
2316,"['к', 'о', 'м', 'ф', 'о', 'р', 'т', 'а']","['k', 'a', 'm', 'f', 'o', 'r', 't', 'a']",[]
2317,"['к', 'о', 'н', 'в', 'е', 'р', 'т', 'е']","['k', 'a', 'n', ""v'"", 'e', 'r', ""t'"", 'i']",[]
2318,"['к', 'о', 'н', 'д', 'у', 'к', 'т', 'о', 'р', 'ш', 'а']","['k', 'a', 'n', 'd', 'u', 'k', 't', 'a', 'r', 'sh', 'a']",[]
2319,"['к', 'о', 'н', 'е', 'ч', 'н', 'а', 'я']","['k', 'a', ""n'"", 'e', 'ch', 'n', 'a', 'j', 'a']",[]
2320,"['к', 'о', 'н', 'е', 'ч', 'н', 'о']","['k', 'a', ""n'"", 'e', 'sh', 'n', 'a']",[]
2321,"['к', 'о', 'н', 'к', 'о', 'й']","['k', 'o', 'n', 'k', 'a', 'j']","[['t', 'o', 'n', 'k', 'a', 'j']]"
2322,"['к', 'о', 'н', 'с', 'к', 'и', 'й']","['k', 'o', 'n', 's', ""k'"", 'i', 'j']",[]
2323,"['к', 'о', 'н', 'с', 'п', 'и', 'р', 'а', 'т', 'о', 'р']","['k', 'a', 'n', 's', ""p'"", 'i', 'r', 'a', 't', 'a', 'r']",[]
2324,"['к', 'о', 'н', 'с', 'у', 'л', 'ь', 'т', 'а', 'ц', 'и', 'и']","['k', 'a', 'n', 's', 'u', ""l'"", 't', 'a', 'c', 'y', 'i']",[]
2325,"['к', 'о', 'н', 'т', 'р', 'о', 'л', 'ь']","['k', 'a', 'n', 't', 'r', 'o', ""l'""]",[]
2326,"['к', 'о', 'н', 'т', 'р', 'о', 'л', 'ь', 'н', 'ы', 'е']","['k', 'a', 'n', 't', 'r', 'o', ""l'"", 'n', 'y', 'j', 'i']","[['k', 'a', 'n', 't', 'r', 'o', ""l'"", 'n', 'y', 'h']]"
2327,"['к', 'о', 'н', 'т', 'р', 'о', 'л', 'ь', 'н', 'ы', 'х']","['k', 'a', 'n', 't', 'r', 'o', ""l'"", 'n', 'y', 'h']","[['k', 'a', 'n', 't', 'r', 'o', ""l'"", 'n', 'y', 'j', 'i']]"
2328,"['к', 'о', 'н', 'ф', 'е', 'т']","['k', 'a', 'n', ""f'"", 'e', 't']",[]
2329,"['к', 'о', 'н', 'ц', 'а', 'х']","['k', 'a', 'n', 'c', 'a', 'h']",[]
2330,"['к', 'о', 'н', 'ц', 'е', 'р', 'т']","['k', 'a', 'n', 'c', 'e', 'r', 't']","[['k', 'a', 'n', 'c', 'e', 'r', 't', 'y']]"
2331,"['к', 'о', 'н', 'ц', 'е', 'р', 'т', 'ы']","['k', 'a', 'n', 'c', 'e', 'r', 't', 'y']","[['k', 'a', 'n', 'c', 'e', 'r', 't']]"
2332,"['к', 'о', 'н', 'ц', 'о', 'в']","['k', 'a', 'n', 'c', 'o', 'f']","[['k', 'a', 'n', 'c', 'o', 'm']]"
2333,"['к', 'о', 'н', 'ц', 'о', 'м']","['k', 'a', 'n', 'c', 'o', 'm']","[['k', 'a', 'n', 'c', 'o', 'f']]"
2334,"['к', 'о', 'н', 'ч', 'а', 'е', 'т', 'с', 'я']","['k', 'a', ""n'"", 'ch', 'a', 'j', 'i', 'c', 'a']",[]
2335,"['к', 'о', 'н', 'ч', 'а', 'й']","['k', 'a', ""n'"", 'ch', 'a', 'j']",[]
2336,"['к', 'о', 'н', 'ч', 'а', 'л', 'с', 'я']","['k', 'a', ""n'"", 'ch', 'a', 'l', ""s'"", 'a']","[['s', 'k', 'a', ""n'"", 'ch', 'a', 'l', ""s'"", 'a']]"
2337,"['к', 'о', 'н', 'ч', 'е', 'н', 'о']","['k', 'o', ""n'"", 'ch', 'i', 'n', 'a']",[]
2338,"['к', 'о', 'н', 'ч', 'и', 'к']","['k', 'o', ""n'"", 'ch', 'i', 'k']",[]
2339,"['к', 'о', 'н', 'ч', 'и', 'л', 'а']","['k', 'o', ""n'"", 'ch', 'i', 'l', 'a']",[]
2340,"['к', 'о', 'н', 'ч', 'и', 'л', 'о', 'с', 'ь']","['k', 'o', ""n'"", 'ch', 'i', 'l', 'a', ""s'""]",[]
2341,"['к', 'о', 'н', 'ь', 'я', 'к']","['k', 'a', ""n'"", 'j', 'a', 'k']",[]
2342,"['к', 'о', 'о', 'п', 'е', 'р', 'а', 'т', 'и', 'в']","['k', 'a', 'a', ""p'"", 'i', 'r', 'a', ""t'"", 'i', 'f']",[]
2343,"['к', 'о', 'о', 'п', 'е', 'р', 'а', 'т', 'и', 'в', 'н', 'о', 'м']","['k', 'a', 'a', ""p'"", 'i', 'r', 'a', ""t'"", 'i', 'v', 'n', 'a', 'm']","[['k', 'a', 'a', ""p'"", 'i', 'r', 'a', ""t'"", 'i', 'v', 'a', 'm']]"
2344,"['к', 'о', 'о', 'п', 'е', 'р', 'а', 'т', 'и', 'в', 'н', 'у', 'ю']","['k', 'a', 'a', ""p'"", 'i', 'r', 'a', ""t'"", 'i', 'v', 'n', 'u', 'j', 'u']",[]
2345,"['к', 'о', 'о', 'п', 'е', 'р', 'а', 'т', 'и', 'в', 'о', 'м']","['k', 'a', 'a', ""p'"", 'i', 'r', 'a', ""t'"", 'i', 'v', 'a', 'm']","[['k', 'a', 'a', ""p'"", 'i', 'r', 'a', ""t'"", 'i', 'v', 'n', 'a', 'm']]"
2346,"['к', 'о', 'п', 'е', 'й', 'к', 'и']","['k', 'a', ""p'"", 'e', 'j', ""k'"", 'i']",[]
2347,"['к', 'о', 'п', 'и', 'я']","['k', 'o', ""p'"", 'i', 'j', 'a']",[]
2348,"['к', 'о', 'р', 'а', 'б', 'л', 'ь']","['k', 'a', 'r', 'a', 'b', ""l'""]",[]
2349,"['к', 'о', 'р', 'и', 'д', 'о', 'р']","['k', 'a', ""r'"", 'i', 'd', 'o', 'r']","[['k', 'a', ""r'"", 'i', 'd', 'o', ""r'"", 'i'], ['k', 'a', ""r'"", 'i', 'd', 'o', 'r', 'u']]"
2350,"['к', 'о', 'р', 'и', 'д', 'о', 'р', 'е']","['k', 'a', ""r'"", 'i', 'd', 'o', ""r'"", 'i']","[['k', 'a', ""r'"", 'i', 'd', 'o', 'r'], ['k', 'a', ""r'"", 'i', 'd', 'o', 'r', 'u']]"
2351,"['к', 'о', 'р', 'и', 'д', 'о', 'р', 'у']","['k', 'a', ""r'"", 'i', 'd', 'o', 'r', 'u']","[['k', 'a', ""r'"", 'i', 'd', 'o', 'r'], ['k', 'a', ""r'"", 'i', 'd', 'o', ""r'"", 'i']]"
2352,"['к', 'о', 'р', 'и', 'л']","['k', 'a', ""r'"", 'i', 'l']",[]
2353,"['к', 'о', 'р', 'и', 'ч', 'н', 'е', 'в', 'о', 'й']","['k', 'a', ""r'"", 'i', 'ch', ""n'"", 'i', 'v', 'a', 'j']",[]
2354,"['к', 'о', 'р', 'и', 'ч', 'н', 'е', 'в', 'у', 'ю']","['k', 'a', ""r'"", 'i', 'ch', ""n'"", 'i', 'v', 'u', 'j', 'u']",[]
2355,"['к', 'о', 'р', 'и', 'ч', 'н', 'е', 'в', 'ы', 'е']","['k', 'a', ""r'"", 'i', 'ch', ""n'"", 'i', 'v', 'y', 'j', 'i']",[]
2356,"['к', 'о', 'р', 'к', 'а', 'м', 'и']","['k', 'o', 'r', 'k', 'a', ""m'"", 'i']",[]
2357,"['к', 'о', 'р', 'к', 'и']","['k', 'o', 'r', ""k'"", 'i']",[]
2358,"['к', 'о', 'р', 'м', 'и', 'л', 'а']","['k', 'a', 'r', ""m'"", 'i', 'l', 'a']",[]
2359,"['к', 'о', 'р', 'о', 'б', 'к', 'а']","['k', 'a', 'r', 'o', 'p', 'k', 'a']","[['k', 'a', 'r', 'o', 'p', ""k'"", 'i'], ['k', 'a', 'r', 'o', 'p', 'k', 'u']]"
2360,"['к', 'о', 'р', 'о', 'б', 'к', 'е']","['k', 'a', 'r', 'o', 'p', ""k'"", 'i']","[['k', 'a', 'r', 'o', 'p', 'k', 'u'], ['k', 'a', 'r', 'o', 'p', 'k', 'a']]"
2361,"['к', 'о', 'р', 'о', 'б', 'к', 'у']","['k', 'a', 'r', 'o', 'p', 'k', 'u']","[['k', 'a', 'r', 'o', 'p', ""k'"", 'i'], ['k', 'a', 'r', 'o', 'p', 'k', 'a']]"
2362,"['к', 'о', 'р', 'о', 'т', 'к', 'и', 'е']","['k', 'a', 'r', 'o', 't', ""k'"", 'i', 'i']","[['k', 'a', 'r', 'o', 't', ""k'"", 'i', 'm']]"
2363,"['к', 'о', 'р', 'о', 'т', 'к', 'и', 'м']","['k', 'a', 'r', 'o', 't', ""k'"", 'i', 'm']","[['k', 'a', 'r', 'o', 't', ""k'"", 'i', 'i'], ['k', 'a', 'r', 'o', 't', ""k'"", 'i', ""m'"", 'i'], ['k', 'a', 'r', 'o', 't', 'k', 'a', 'm']]"
2364,"['к', 'о', 'р', 'о', 'т', 'к', 'и', 'м', 'и']","['k', 'a', 'r', 'o', 't', ""k'"", 'i', ""m'"", 'i']","[['k', 'a', 'r', 'o', 't', ""k'"", 'i', 'm']]"
2365,"['к', 'о', 'р', 'о', 'т', 'к', 'о']","['k', 'o', 'r', 'a', 't', 'k', 'a']","[['k', 'a', 'r', 'o', 't', 'k', 'a', 'm'], ['k', 'a', 'r', 'o', 't', 'k', 'a', 'j']]"
2366,"['к', 'о', 'р', 'о', 'т', 'к', 'о', 'й']","['k', 'a', 'r', 'o', 't', 'k', 'a', 'j']","[['k', 'o', 'r', 'a', 't', 'k', 'a'], ['k', 'a', 'r', 'o', 't', 'k', 'a', 'm']]"
2367,"['к', 'о', 'р', 'о', 'т', 'к', 'о', 'м']","['k', 'a', 'r', 'o', 't', 'k', 'a', 'm']","[['k', 'o', 'r', 'a', 't', 'k', 'a'], ['k', 'a', 'r', 'o', 't', 'k', 'a', 'j'], ['k', 'a', 'r', 'o', 't', ""k'"", 'i', 'm']]"
2368,"['к', 'о', 'р', 'о', 'ч', 'е']","['k', 'a', 'r', 'o', 'ch', 'i']",[]
2369,"['к', 'о', 'р', 'п', 'у', 'с', 'а']","['k', 'o', 'r', 'p', 'u', 's', 'a']",[]
2370,"['к', 'о', 'р', 'п', 'я', 'т']","['k', 'a', 'r', ""p'"", 'a', 't']",[]
2371,"['к', 'о', 'р', 'р', 'е', 'к', 'т', 'е', 'н']","['k', 'a', ""r'"", 'e', 'k', ""t'"", 'i', 'n']",[]
2372,"['к', 'о', 'р', 'р', 'е', 'к', 'т', 'н', 'о']","['k', 'a', ""r'"", 'e', 'k', 't', 'n', 'a']",[]
2373,"['к', 'о', 'р', 'т']","['k', 'o', 'r', 't']","[['k', 'o', 'r', ""t'"", 'i']]"
2374,"['к', 'о', 'р', 'т', 'е']","['k', 'o', 'r', ""t'"", 'i']","[['k', 'o', 'r', 't']]"
2375,"['к', 'о', 'р', 'т', 'о', 'ч', 'к', 'и']","['k', 'o', 'r', 't', 'a', 'ch', ""k'"", 'i']",[]
2376,"['к', 'о', 'р', 'ы', 'с', 'т', 'и']","['k', 'a', 'r', 'y', ""s'"", ""t'"", 'i']","[['k', 'a', 'r', 'y', ""s'"", ""t'""]]"
2377,"['к', 'о', 'р', 'ы', 'с', 'т', 'ь']","['k', 'a', 'r', 'y', ""s'"", ""t'""]","[['k', 'a', 'r', 'y', ""s'"", ""t'"", 'i']]"
2378,"['к', 'о', 'р', 'я', 'в', 'ы', 'м', 'и']","['k', 'a', ""r'"", 'a', 'v', 'y', ""m'"", 'i']",[]
2379,"['к', 'о', 'с', 'т', 'и', 'к']","['k', 'o', ""s'"", ""t'"", 'i', 'k']","[['k', 'o', ""s'"", ""t'"", 'i', 'k', 'u'], ['k', 'o', ""s'"", ""t'"", 'i', 'k', 'a']]"
2380,"['к', 'о', 'с', 'т', 'и', 'к', 'а']","['k', 'o', ""s'"", ""t'"", 'i', 'k', 'a']","[['k', 'o', ""s'"", ""t'"", 'i', 'k'], ['k', 'o', ""s'"", ""t'"", 'i', 'k', 'u']]"
2381,"['к', 'о', 'с', 'т', 'и', 'к', 'у']","['k', 'o', ""s'"", ""t'"", 'i', 'k', 'u']","[['k', 'o', ""s'"", ""t'"", 'i', 'k'], ['k', 'o', ""s'"", ""t'"", 'i', 'k', 'a']]"
2382,"['к', 'о', 'с', 'т', 'ь']","['k', 'o', ""s'"", ""t'""]",[]
2383,"['к', 'о', 'с', 'т', 'ю', 'м']","['k', 'a', ""s'"", ""t'"", 'u', 'm']","[['k', 'a', ""s'"", ""t'"", 'u', ""m'"", 'i']]"
2384,"['к', 'о', 'с', 'т', 'ю', 'м', 'а', 'х']","['k', 'a', ""s'"", ""t'"", 'u', 'm', 'a', 'h']",[]
2385,"['к', 'о', 'с', 'т', 'ю', 'м', 'е']","['k', 'a', ""s'"", ""t'"", 'u', ""m'"", 'i']","[['k', 'a', ""s'"", ""t'"", 'u', 'm']]"
2386,"['к', 'о', 'с', 'т', 'я', 'ш', 'е', 'к']","['k', 'a', ""s'"", ""t'"", 'a', 'sh', 'y', 'k']",[]
2387,"['к', 'о', 'с', 'т', 'я', 'ш', 'к', 'а', 'м', 'и']","['k', 'a', ""s'"", ""t'"", 'a', 'sh', 'k', 'a', ""m'"", 'i']",[]
2388,"['к', 'о', 'т', 'е', 'л', 'к', 'а', 'х']","['k', 'a', ""t'"", 'i', 'l', 'k', 'a', 'h']",[]
2389,"['к', 'о', 'т', 'л', 'о', 'в', 'а', 'н', 'а', 'м', 'и']","['k', 'a', 't', 'l', 'a', 'v', 'a', 'n', 'a', ""m'"", 'i']",[]
2390,"['к', 'о', 'т', 'о', 'р', 'а', 'я']","['k', 'a', 't', 'o', 'r', 'a', 'i']",[]
2391,"['к', 'о', 'т', 'о', 'р', 'о', 'г', 'о']","['k', 'a', 't', 'o', 'r', 'a', 'v', 'a']",[]
2392,"['к', 'о', 'т', 'о', 'р', 'о', 'е']","['k', 'a', 't', 'o', 'r', 'a', 'j', 'i']","[['k', 'a', 't', 'o', 'r', 'y', 'i'], ['k', 'a', 't', 'o', 'r', 'a', 'j'], ['k', 'a', 't', 'o', 'r', 'a', 'm']]"
2393,"['к', 'о', 'т', 'о', 'р', 'о', 'й']","['k', 'a', 't', 'o', 'r', 'a', 'j']","[['k', 'a', 't', 'o', 'r', 'a', 'm'], ['k', 'a', 't', 'o', 'r', 'a', 'j', 'i']]"
2394,"['к', 'о', 'т', 'о', 'р', 'о', 'м']","['k', 'a', 't', 'o', 'r', 'a', 'm']","[['k', 'a', 't', 'o', 'r', 'a', 'm', 'u'], ['k', 'a', 't', 'o', 'r', 'a', 'j'], ['k', 'a', 't', 'o', 'r', 'a', 'j', 'i'], ['k', 'a', 't', 'o', 'r', 'y', 'm']]"
2395,"['к', 'о', 'т', 'о', 'р', 'о', 'м', 'у']","['k', 'a', 't', 'o', 'r', 'a', 'm', 'u']","[['k', 'a', 't', 'o', 'r', 'a', 'm']]"
2396,"['к', 'о', 'т', 'о', 'р', 'у', 'ю']","['k', 'a', 't', 'o', 'r', 'u', 'j', 'u']",[]
2397,"['к', 'о', 'т', 'о', 'р', 'ы', 'е']","['k', 'a', 't', 'o', 'r', 'y', 'i']","[['k', 'a', 't', 'o', 'r', 'y', 'h'], ['k', 'a', 't', 'o', 'r', 'a', 'j', 'i'], ['k', 'a', 't', 'o', 'r', 'y', 'm']]"
2398,"['к', 'о', 'т', 'о', 'р', 'ы', 'м']","['k', 'a', 't', 'o', 'r', 'y', 'm']","[['k', 'a', 't', 'o', 'r', 'y', 'i'], ['k', 'a', 't', 'o', 'r', 'a', 'm'], ['k', 'a', 't', 'o', 'r', 'y', 'h']]"
2399,"['к', 'о', 'т', 'о', 'р', 'ы', 'х']","['k', 'a', 't', 'o', 'r', 'y', 'h']","[['k', 'a', 't', 'o', 'r', 'y', 'i'], ['k', 'a', 't', 'o', 'r', 'y', 'm']]"
2400,"['к', 'о', 'ф', 'т', 'о', 'ч', 'к', 'а']","['k', 'o', 'f', 't', 'a', 'ch', 'k', 'a']","[['k', 'o', 'f', 't', 'a', 'ch', 'k', 'u']]"
2401,"['к', 'о', 'ф', 'т', 'о', 'ч', 'к', 'у']","['k', 'o', 'f', 't', 'a', 'ch', 'k', 'u']","[['k', 'o', 'f', 't', 'a', 'ch', 'k', 'a']]"
2402,"['к', 'о', 'ф', 'т', 'у']","['k', 'o', 'f', 't', 'u']",[]
2403,"['к', 'о', 'ч', 'е', 'в', 'р', 'я', 'ж', 'и', 'т', 'ь', 'с', 'я']","['k', 'a', 'ch', 'i', 'v', ""r'"", 'a', 'zh', 'y', 'c', 'a']",[]
2404,"['к', 'о', 'ш', 'м', 'а', 'р']","['k', 'a', 'sh', 'm', 'a', 'r']",[]
2405,"['к', 'р', 'а', 'е', 'м']","['k', 'r', 'a', 'i', 'm']",[]
2406,"['к', 'р', 'а', 'й']","['k', 'r', 'a', 'j']","[['k', 'r', 'a', 'n'], ['k', 'r', 'a', 'j', 'a']]"
2407,"['к', 'р', 'а', 'й', 'н', 'е', 'й']","['k', 'r', 'a', 'j', ""n'"", 'i', 'j']","[['k', 'r', 'a', 'j', ""n'"", 'i', 'm']]"
